Latitude,Longitude,X Coordinate,Y Coordinate,Location
41.8905197,-87.72471803,1149963,1903283,"(41.890519695, -87.724718029)"
41.88681112,-87.73075406,1148329,1901920,"(41.88681112, -87.730754061)"
41.80902748,-87.68388352,1161306,1873669,"(41.809027481, -87.683883524)"
41.91707889,-87.73314791,1147600,1912945,"(41.917078889, -87.733147912)"
41.75332514,-87.66027197,1167902,1853421,"(41.753325143, -87.660271967)"
41.95596781,-87.65026168,1170046,1927285,"(41.955967812, -87.650261684)"
41.7614238,-87.59208951,1186481,1856525,"(41.761423796, -87.592089509)"
41.77338183,-87.71114067,1153969,1860625,"(41.773381833, -87.711140673)"
41.91510562,-87.79864261,1129779,1912108,"(41.915105621, -87.79864261)"
41.75086616,-87.57231163,1191911,1852725,"(41.750866162, -87.572311625)"
41.77470989,-87.79652181,1130676,1860952,"(41.774709889, -87.796521813)"
41.95053119,-87.67701947,1162783,1925247,"(41.950531192, -87.677019465)"
41.90392736,-87.67485209,1163503,1908269,"(41.903927355, -87.674852087)"
41.68853534,-87.61815595,1179590,1829905,"(41.688535339, -87.618155947)"
41.89622914,-87.71267876,1153226,1905387,"(41.896229142, -87.712678764)"
41.90964879,-87.66766247,1165444,1910369,"(41.909648791, -87.667662474)"
41.87827511,-87.62475056,1177219,1899030,"(41.878275113, -87.624750559)"
41.87763079,-87.67991768,1162197,1898676,"(41.877630788, -87.679917678)"
41.78053653,-87.68977702,1159777,1863275,"(41.78053653, -87.689777024)"
41.78255269,-87.70699318,1155076,1863975,"(41.782552688, -87.706993181)"
41.75184445,-87.6525621,1170010,1852898,"(41.751844448, -87.652562101)"
41.72558257,-87.56689904,1193470,1843525,"(41.725582573, -87.566899039)"
41.78960691,-87.65597264,1168971,1866651,"(41.789606912, -87.655972636)"
41.74262195,-87.64629473,1171747,1849551,"(41.742621947, -87.646294734)"
41.92669025,-87.76851934,1137950,1916382,"(41.926690247, -87.768519341)"
41.76782257,-87.59194621,1186500,1858857,"(41.767822567, -87.591946206)"
41.76796683,-87.63106838,1175827,1858820,"(41.767966828, -87.631068382)"
41.92672816,-87.76730266,1138281,1916398,"(41.926728164, -87.767302657)"
41.92553467,-87.66052279,1167342,1916173,"(41.925534674, -87.660522789)"
41.94111186,-87.64586621,1171285,1921881,"(41.941111857, -87.645866211)"
41.79718208,-87.63189373,1175515,1869464,"(41.797182083, -87.63189373)"
41.90724397,-87.72644011,1149451,1909374,"(41.907243974, -87.726440113)"
41.69237496,-87.64060533,1173447,1831254,"(41.692374956, -87.640605331)"
41.86157407,-87.69502595,1158126,1892794,"(41.861574066, -87.695025949)"
41.95999825,-87.75393036,1141838,1928546,"(41.959998252, -87.753930356)"
41.91356567,-87.71544269,1152428,1911699,"(41.913565668, -87.715442693)"
41.92389036,-87.7717189,1137086,1915356,"(41.923890362, -87.771718898)"
41.94802369,-87.67858543,1162364,1924330,"(41.948023689, -87.678585425)"
41.68218626,-87.68208182,1162147,1827453,"(41.682186256, -87.682081824)"
41.72532684,-87.58261744,1189180,1843394,"(41.725326836, -87.582617441)"
41.87838072,-87.70664216,1154917,1898895,"(41.878380723, -87.706642156)"
41.76832482,-87.6839973,1161387,1858837,"(41.768324821, -87.683997295)"
41.90782574,-87.64333962,1172070,1909757,"(41.907825743, -87.643339622)"
41.94523612,-87.66439953,1166231,1923344,"(41.945236119, -87.664399526)"
41.99913596,-87.79447049,1130722,1942736,"(41.999135959, -87.794470491)"
41.73141175,-87.55266994,1197335,1845684,"(41.731411745, -87.552669939)"
41.76882697,-87.57637362,1190745,1859260,"(41.768826969, -87.57637362)"
41.95106273,-87.70182444,1156034,1925390,"(41.951062732, -87.701824436)"
41.77715799,-87.6605031,1167771,1862105,"(41.777157991, -87.660503102)"
41.73614954,-87.57206038,1192027,1847363,"(41.736149543, -87.572060379)"
41.994339,-87.73253293,1147570,1941100,"(41.994338998, -87.732532929)"
41.93188795,-87.64898249,1170464,1918513,"(41.931887949, -87.648982491)"
41.71280414,-87.5376956,1201485,1838941,"(41.712804144, -87.537695597)"
41.75414125,-87.58924506,1187280,1853878,"(41.754141253, -87.589245058)"
41.73476881,-87.60850211,1182085,1846774,"(41.734768808, -87.60850211)"
41.76752071,-87.67483025,1163890,1858563,"(41.767520706, -87.674830248)"
41.70566537,-87.53165687,1203158,1836355,"(41.705665371, -87.531656869)"
41.9103613,-87.6288595,1176004,1910713,"(41.910361303, -87.6288595)"
41.79485292,-87.64517245,1171901,1868586,"(41.794852916, -87.645172451)"
41.88644597,-87.75039413,1142982,1901750,"(41.886445974, -87.750394134)"
41.67190166,-87.62032394,1179048,1823839,"(41.671901664, -87.620323943)"
41.94561452,-87.70666049,1154733,1923395,"(41.945614521, -87.706660488)"
41.87617779,-87.67969014,1162263,1898147,"(41.876177786, -87.679690136)"
41.7724792,-87.61301573,1180738,1860505,"(41.772479196, -87.613015727)"
41.85241884,-87.71502216,1152703,1889418,"(41.852418842, -87.715022156)"
41.70520208,-87.63473278,1175013,1835941,"(41.705202077, -87.634732781)"
41.78034112,-87.60988465,1181568,1863377,"(41.780341124, -87.609884645)"
41.74953002,-87.5985002,1184769,1852176,"(41.749530019, -87.598500204)"
41.74953014,-87.59851853,1184764,1852176,"(41.749530136, -87.598518526)"
41.86445414,-87.70222222,1156158,1893829,"(41.86445414, -87.702222219)"
41.65824369,-87.61513547,1180507,1818874,"(41.658243693, -87.615135472)"
41.86211794,-87.66143766,1167274,1893062,"(41.862117936, -87.661437662)"
41.92468648,-87.7623195,1139642,1915663,"(41.924686482, -87.7623195)"
41.96386237,-87.71200073,1153232,1930034,"(41.963862372, -87.712000726)"
41.81289784,-87.7113233,1153815,1875024,"(41.812897841, -87.7113233)"
41.93758068,-87.76767715,1138153,1920352,"(41.93758068, -87.767677149)"
41.75991125,-87.69534538,1158314,1855748,"(41.75991125, -87.695345378)"
41.74576502,-87.60716185,1182417,1850784,"(41.745765018, -87.607161852)"
41.76509598,-87.59256408,1186340,1857862,"(41.76509598, -87.59256408)"
41.89927852,-87.69772506,1157289,1906528,"(41.899278523, -87.697725057)"
41.73558972,-87.72752758,1149596,1846822,"(41.735589722, -87.72752758)"
41.69977297,-87.63144465,1175927,1833970,"(41.699772972, -87.631444651)"
41.81284296,-87.71132383,1153815,1875004,"(41.812842958, -87.711323831)"
41.94866443,-87.68026616,1161905,1924560,"(41.948664431, -87.680266163)"
41.89720308,-87.72649111,1149463,1905715,"(41.897203075, -87.726491113)"
41.89803735,-87.7249405,1149883,1906022,"(41.898037353, -87.724940503)"
41.89358315,-87.7202411,1151174,1904408,"(41.893583154, -87.720241104)"
41.80591763,-87.67462426,1163839,1872555,"(41.80591763, -87.674624264)"
41.90881875,-87.67986056,1162126,1910041,"(41.908818749, -87.679860556)"
41.85982646,-87.72133088,1150965,1892105,"(41.859826458, -87.721330884)"
41.8658576,-87.747501,1143821,1894253,"(41.865857596, -87.747500996)"
41.88335086,-87.67913963,1162393,1900762,"(41.883350855, -87.679139634)"
41.98030356,-87.79998425,1129266,1935864,"(41.980303563, -87.799984253)"
41.70248226,-87.63424955,1175153,1834951,"(41.702482255, -87.634249547)"
41.85252942,-87.71364465,1153078,1889461,"(41.852529421, -87.713644647)"
41.92799403,-87.647624,1170845,1917097,"(41.927994028, -87.647623999)"
41.87975402,-87.72627434,1149567,1899357,"(41.879754021, -87.726274337)"
41.94174651,-87.73310409,1147549,1921934,"(41.941746506, -87.733104091)"
41.94752142,-87.67857219,1162369,1924147,"(41.947521423, -87.678572185)"
41.81518358,-87.6335352,1175014,1876020,"(41.815183582, -87.633535198)"
41.94323874,-87.70528331,1155114,1922532,"(41.943238736, -87.705283306)"
41.9532855,-87.75821522,1140689,1926092,"(41.953285495, -87.758215221)"
41.96827726,-87.72470652,1149765,1931618,"(41.968277258, -87.724706522)"
41.76429594,-87.66623102,1166245,1857406,"(41.764295943, -87.666231019)"
41.96328195,-87.72299652,1150243,1929801,"(41.963281954, -87.722996522)"
41.71122996,-87.56939522,1192835,1838289,"(41.711229962, -87.569395217)"
41.81075496,-87.62825362,1176467,1874418,"(41.810754956, -87.628253619)"
41.87885667,-87.72679691,1149427,1899029,"(41.878856669, -87.726796913)"
41.90870136,-87.72647774,1149437,1909905,"(41.908701362, -87.726477742)"
41.7752394,-87.65438244,1169446,1861419,"(41.775239396, -87.654382435)"
41.93038707,-87.76469782,1138981,1917736,"(41.93038707, -87.764697824)"
41.87318487,-87.74376973,1144819,1896930,"(41.873184872, -87.743769733)"
41.8960654,-87.63270066,1175001,1905495,"(41.896065401, -87.632700656)"
41.93797643,-87.81245863,1125968,1920419,"(41.937976429, -87.812458625)"
41.88474849,-87.65561862,1168794,1901321,"(41.884748488, -87.655618621)"
41.93466667,-87.78529254,1133367,1919259,"(41.934666674, -87.785292537)"
41.87980968,-87.7217645,1150795,1899386,"(41.879809676, -87.721764498)"
41.76410599,-87.67229934,1164590,1857324,"(41.764105985, -87.672299337)"
41.76612284,-87.64929177,1170861,1858108,"(41.766122835, -87.649291766)"
41.88055474,-87.66677843,1165767,1899769,"(41.880554738, -87.666778432)"
41.88305151,-87.68248077,1161484,1900646,"(41.883051507, -87.682480773)"
41.78074957,-87.7064681,1155224,1863319,"(41.780749567, -87.706468098)"
41.93385886,-87.7102964,1153775,1919104,"(41.933858862, -87.710296399)"
41.79719119,-87.63428841,1174862,1869462,"(41.797191192, -87.634288411)"
41.73675896,-87.71723564,1152402,1847268,"(41.736758964, -87.71723564)"
41.9914009,-87.68723059,1159893,1940119,"(41.991400903, -87.687230591)"
41.80867404,-87.62857721,1176385,1873659,"(41.808674036, -87.628577214)"
41.83837011,-87.62151024,1178222,1884496,"(41.838370106, -87.621510242)"
41.68228571,-87.61670958,1180004,1827631,"(41.682285713, -87.616709578)"
41.90591326,-87.75248734,1142364,1908840,"(41.90591326, -87.752487343)"
41.70045409,-87.53286409,1202846,1834453,"(41.700454091, -87.532864094)"
41.79714856,-87.5839949,1188576,1869562,"(41.797148561, -87.583994896)"
41.95400198,-87.75226782,1142305,1926364,"(41.954001976, -87.752267819)"
41.72594549,-87.64963752,1170883,1843467,"(41.725945486, -87.649637521)"
41.98492296,-87.7597586,1140192,1937618,"(41.984922962, -87.759758595)"
41.7647963,-87.71750998,1152254,1857484,"(41.764796301, -87.717509981)"
41.88101362,-87.77325491,1136770,1899729,"(41.881013615, -87.773254908)"
41.94779988,-87.67735626,1162699,1924251,"(41.94779988, -87.677356264)"
41.92120286,-87.76097632,1140016,1914396,"(41.921202855, -87.760976315)"
41.96529539,-87.63973782,1172881,1930707,"(41.965295388, -87.639737823)"
41.90289569,-87.7287735,1148827,1907785,"(41.90289569, -87.728773495)"
41.70113092,-87.60794255,1182341,1834518,"(41.701130915, -87.607942554)"
41.74901715,-87.60026873,1184288,1851985,"(41.749017154, -87.600268727)"
41.90567083,-87.77216514,1137008,1908716,"(41.905670825, -87.772165143)"
41.74724166,-87.56008935,1195258,1851434,"(41.747241664, -87.560089352)"
41.77302418,-87.61239741,1180905,1860705,"(41.773024176, -87.612397412)"
41.78252202,-87.77899666,1135438,1863829,"(41.782522017, -87.77899666)"
41.8498705,-87.71166262,1153625,1888496,"(41.849870497, -87.711662621)"
41.9994388,-87.69658946,1157327,1943029,"(41.999438797, -87.696589462)"
41.85311375,-87.67465411,1163699,1889753,"(41.853113752, -87.674654111)"
41.79667813,-87.70609286,1155284,1869124,"(41.796678128, -87.706092859)"
41.72473762,-87.62067054,1178794,1843091,"(41.724737619, -87.62067054)"
41.92131959,-87.77974809,1134907,1914405,"(41.921319589, -87.779748093)"
41.94197176,-87.81421983,1125480,1921872,"(41.941971764, -87.814219826)"
41.99872888,-87.6667643,1165436,1942832,"(41.998728877, -87.6667643)"
41.8161901,-87.63118378,1175652,1876392,"(41.816190102, -87.63118378)"
41.87851533,-87.75152375,1142694,1898858,"(41.878515334, -87.751523753)"
41.79363836,-87.69677859,1157832,1868035,"(41.793638364, -87.69677859)"
41.73609494,-87.59055256,1186980,1847299,"(41.736094938, -87.590552561)"
41.82621987,-87.6063928,1182379,1880103,"(41.826219869, -87.606392798)"
41.97798724,-87.67037886,1164512,1935266,"(41.977987235, -87.670378856)"
41.80679667,-87.61260943,1180744,1873011,"(41.806796669, -87.612609427)"
41.87607873,-87.64718417,1171116,1898180,"(41.876078732, -87.647184169)"
41.71918416,-87.59347986,1186234,1841130,"(41.719184161, -87.593479861)"
41.89997008,-87.71890173,1151522,1906738,"(41.899970075, -87.718901728)"
41.85253801,-87.72812109,1149134,1889436,"(41.85253801, -87.728121086)"
41.66515076,-87.63600767,1174783,1821344,"(41.665150756, -87.636007674)"
41.76053018,-87.66613074,1166283,1856034,"(41.76053018, -87.666130743)"
41.79808009,-87.7000243,1156935,1869647,"(41.798080094, -87.700024299)"
41.83804769,-87.7146174,1152851,1884182,"(41.838047692, -87.714617399)"
41.90032517,-87.66741036,1165539,1906972,"(41.900325168, -87.667410361)"
41.78255836,-87.70652381,1155204,1863978,"(41.782558361, -87.706523811)"
41.8936532,-87.66965401,1164947,1904536,"(41.893653195, -87.669654009)"
42.00556078,-87.65952204,1167385,1945337,"(42.005560783, -87.659522038)"
41.77636602,-87.68845491,1160149,1861758,"(41.776366022, -87.688454905)"
41.91014792,-87.62762745,1176340,1910638,"(41.910147921, -87.627627447)"
41.92052934,-87.75037797,1142902,1914170,"(41.920529341, -87.750377973)"
41.66540788,-87.62509851,1177763,1821462,"(41.665407883, -87.625098514)"
41.81873751,-87.68840417,1160047,1877198,"(41.818737507, -87.688404171)"
41.73581898,-87.66117289,1167706,1847040,"(41.735818981, -87.661172893)"
41.7740483,-87.62839916,1176537,1861042,"(41.774048303, -87.628399163)"
42.00651208,-87.67640391,1162794,1945648,"(42.006512081, -87.676403905)"
41.79530749,-87.61761559,1179414,1868813,"(41.795307485, -87.617615594)"
41.94006706,-87.68321346,1161127,1921421,"(41.940067064, -87.683213459)"
41.87987681,-87.62771826,1176406,1899607,"(41.879876814, -87.627718261)"
41.73771236,-87.71488891,1153040,1847620,"(41.737712356, -87.714888914)"
41.68392966,-87.62647329,1177332,1828208,"(41.683929662, -87.626473287)"
42.0066729,-87.6666961,1165432,1945727,"(42.006672903, -87.666696095)"
41.86254404,-87.72302304,1150497,1893092,"(41.862544044, -87.72302304)"
41.75218817,-87.60522775,1182925,1853129,"(41.752188169, -87.605227749)"
41.77500179,-87.60181695,1183785,1861450,"(41.77500179, -87.601816945)"
41.91754591,-87.71922918,1151387,1913142,"(41.917545907, -87.719229184)"
41.88504253,-87.67503135,1163507,1901387,"(41.885042531, -87.675031352)"
41.73810767,-87.59030587,1187041,1848033,"(41.738107665, -87.590305865)"
41.85853016,-87.71397583,1152972,1891647,"(41.858530159, -87.713975828)"
41.67372342,-87.6381626,1174169,1824463,"(41.673723416, -87.638162597)"
41.87765258,-87.66510481,1166231,1898715,"(41.877652577, -87.665104807)"
41.91052435,-87.72146038,1150798,1910579,"(41.91052435, -87.721460381)"
41.75860209,-87.60357557,1183356,1855470,"(41.758602093, -87.603575572)"
41.90050771,-87.74666646,1143962,1906881,"(41.900507705, -87.746666455)"
41.936425,-87.68555488,1160500,1920089,"(41.936424999, -87.685554878)"
41.95593541,-87.65035026,1170022,1927273,"(41.955935409, -87.650350264)"
41.93168879,-87.73465372,1147153,1918266,"(41.931688788, -87.734653716)"
41.70755369,-87.53287125,1202820,1837040,"(41.707553694, -87.532871247)"
41.88568438,-87.74957109,1143208,1901474,"(41.885684381, -87.749571091)"
41.82923309,-87.64607022,1171556,1881112,"(41.829233093, -87.646070222)"
41.86910408,-87.65524419,1168941,1895621,"(41.869104075, -87.655244186)"
41.67547011,-87.63701639,1174477,1825102,"(41.675470111, -87.637016388)"
41.93900797,-87.73366639,1147403,1920935,"(41.939007967, -87.733666392)"
41.78706888,-87.70581986,1155384,1865623,"(41.78706888, -87.705819856)"
42.01614881,-87.81024254,1126397,1948909,"(42.016148813, -87.810242536)"
41.8020397,-87.62034275,1178650,1871260,"(41.802039699, -87.620342746)"
41.92763791,-87.80087149,1129144,1916671,"(41.927637913, -87.800871486)"
41.70202556,-87.5620082,1194882,1834953,"(41.702025564, -87.562008204)"
41.81049786,-87.61818381,1179213,1874347,"(41.810497862, -87.618183812)"
41.92153092,-87.72913042,1148682,1914575,"(41.921530915, -87.729130415)"
41.82387678,-87.66901028,1165319,1879111,"(41.823876776, -87.66901028)"
41.76393737,-87.61232687,1180952,1857394,"(41.763937374, -87.612326868)"
41.9271122,-87.76118073,1139946,1916549,"(41.9271122, -87.761180732)"
41.7669228,-87.56979422,1192546,1858582,"(41.766922801, -87.569794223)"
41.94378291,-87.74533994,1144215,1922653,"(41.943782914, -87.745339936)"
41.95164017,-87.80232974,1128693,1925415,"(41.951640165, -87.802329738)"
41.95149912,-87.75332724,1142023,1925450,"(41.951499119, -87.753327238)"
